game_pk,date,home,away,home_score,away_score,home_sp,away_sp,status
823372,20260610,PIT,LAN,9,8,683003,660271,F
824266,20260610,DET,MIN,4,6,664285,702474,F
823856,20260610,MIA,ARI,8,0,687473,669194,F
822804,20260610,TOR,PHI,4,7,453286,666200,F
823618,20260610,NYN,SLN,2,9,681810,669467,F
824103,20260610,KCA,TEX,4,6,607625,669022,F
824590,20260610,CHA,ATL,2,1,663436,519242,F
824348,20260610,COL,CHN,3,2,547179,684007,F
824996,20260610,ATH,MIL,4,3,678022,687075,F
824022,20260610,ANA,HOU,3,2,672282,663567,F
823619,20260611,NYN,SLN,5,4,681035,690928,F
824265,20260611,DET,MIN,11,0,672456,805673,F
823855,20260611,MIA,ARI,2,0,663969,518876,F
824101,20260611,KCA,TEX,2,4,608379,677958,F
824346,20260611,COL,CHN,3,9,663372,665795,F
823371,20260611,PIT,LAN,6,8,656605,680736,F
824827,20260611,BAL,SEA,7,5,680694,693433,F
824589,20260820,CHA,ATL,,,,,F
823370,20260612,PIT,MIA,3,8,677952,645261,F
822726,20260612,WAS,SEA,2,10,641793,682243,F
824826,20260612,BAL,SDN,7,3,669358,656288,F
824425,20260612,CLE,DET,3,2,676440,656427,F
824752,20260612,BOS,TEX,10,1,543243,683004,F
824507,20260612,CIN,ARI,2,5,666157,593958,F
823617,20260612,NYN,ATL,7,5,690997,675911,F
822803,20260612,TOR,NYA,8,5,702056,677960,F
824588,20260612,CHA,LAN,8,2,641743,808963,F
823778,20260612,MIL,PHI,6,0,694819,621383,F
824102,20260612,KCA,HOU,8,10,679883,837227,F
823695,20260612,MIN,SLN,9,8,657746,681517,F
824020,20260612,ANA,TBA,4,3,691951,663556,F
824997,20260612,ATH,COL,6,4,695611,807743,F
823211,20260612,SFN,CHN,1,5,694738,665871,F
823694,20260613,MIN,SLN,6,9,687570,669461,F
822802,20260613,TOR,NYA,1,3,592332,693645,F
824828,20260613,BAL,SDN,3,9,694346,681190,F
822725,20260613,WAS,SEA,8,3,676917,622491,F
823369,20260613,PIT,MIA,3,2,696149,669199,F
824508,20260613,CIN,ARI,2,1,695076,647336,F
824426,20260613,CLE,DET,3,1,676282,669373,F
824749,20260613,BOS,TEX,6,3,624133,594798,F
823616,20260613,NYN,ATL,1,3,640455,527048,F
824587,20260613,CHA,LAN,1,7,680732,808967,F
824100,20260613,KCA,HOU,7,8,702070,681347,F
823776,20260613,MIL,PHI,8,9,675660,605400,F
824995,20260613,ATH,COL,7,5,683155,607536,F
823213,20260613,SFN,CHN,1,6,686790,676962,F
824019,20260613,ANA,TBA,8,0,667755,643377,F
823368,20260614,PIT,MIA,2,4,694973,676974,F
824823,20260614,BAL,SDN,2,5,669432,621111,F
822722,20260614,WAS,SEA,10,1,676571,676106,F
822801,20260614,TOR,NYA,3,8,571578,701542,F
824506,20260614,CIN,ARI,3,5,671096,668678,F
823615,20260614,NYN,ATL,8,1,642547,693821,F
824099,20260614,KCA,HOU,4,0,663568,681293,F
823693,20260614,MIN,SLN,5,4,671737,700241,F
824586,20260614,CHA,LAN,6,4,663542,686218,F
823777,20260614,MIL,PHI,4,0,690986,650911,F
824994,20260614,ATH,COL,9,23,605488,608372,F
823212,20260614,SFN,CHN,5,1,657277,669020,F
824021,20260614,ANA,TBA,3,8,680570,668984,F
824751,20260614,BOS,TEX,4,6,813349,543135,F
824424,20260904,CLE,DET,,,,,F
823452,20260615,PHI,MIA,7,0,554430,687473,F
822724,20260615,WAS,KCA,7,3,674841,687765,F
824505,20260615,CIN,NYN,12,0,695505,668964,F
823046,20260615,SLN,SDN,3,0,669160,593974,F
824666,20260615,CHN,COL,5,4,684007,547179,F
822887,20260615,TEX,MIN,2,4,669022,702474,F
824181,20260615,HOU,DET,3,9,678906,623454,F
825071,20260615,ARI,ANA,4,3,669194,700712,F
824993,20260615,ATH,PIT,11,2,669372,683003,F
823938,20260615,LAN,TBA,4,3,641778,607259,F
823451,20260616,PHI,MIA,8,2,666200,663969,F
822723,20260616,WAS,KCA,6,4,656492,608379,F
824750,20260616,BOS,TOR,1,6,801139,656302,F
823535,20260616,NYA,CHA,12,2,543037,663436,F
824504,20260616,CIN,NYN,5,3,663903,673540,F
824912,20260616,ATL,SFN,2,7,656550,605288,F
823775,20260616,MIL,CLE,2,1,688107,677944,F
823045,20260616,SLN,SDN,3,2,669467,650633,F
824667,20260616,CHN,COL,2,5,665795,663372,F
822888,20260616,TEX,MIN,2,12,677958,805673,F
824182,20260616,HOU,DET,4,2,686613,664285,F
825070,20260616,ARI,ANA,0,7,518876,672282,F
824991,20260616,ATH,PIT,5,6,678022,656605,F
823128,20260616,SEA,BAL,3,1,669302,687064,F
823939,20260616,LAN,TBA,1,0,680736,656876,F
824503,20260617,CIN,NYN,1,9,666157,690997,F
822721,20260617,WAS,KCA,2,6,641793,679883,F
823450,20260617,PHI,MIA,4,12,691725,645261,F
824912,20260616,ATL,SFN,2,7,656550,605288,F
824178,20260617,HOU,DET,4,2,663567,663554,F
823044,20260617,SLN,SDN,1,6,681517,699134,F
823940,20260617,LAN,TBA,5,4,660271,663556,F
825072,20260617,ARI,ANA,8,1,593958,691951,F
824746,20260617,BOS,TOR,0,3,687562,680755,F
823536,20260617,NYA,CHA,10,5,607074,641743,F
824913,20260617,ATL,SFN,5,7,702275,687931,F
823774,20260617,MIL,CLE,9,4,687075,668909,F
824668,20260617,CHN,COL,8,6,665871,807743,F
824992,20260617,ATH,PIT,4,12,650644,677952,F
823127,20260617,SEA,BAL,3,5,669923,680694,F
824748,20260618,BOS,TOR,3,4,543243,702056,F
823772,20260618,MIL,CLE,2,4,675660,800048,F
822889,20260618,TEX,MIN,3,9,683004,657746,F
823125,20260618,SEA,BAL,3,0,693433,669358,F
823448,20260618,PHI,NYN,4,6,605400,640455,F
823533,20260618,NYA,CHA,1,5,677960,663542,F
824098,20260618,KCA,SLN,14,6,702070,669461,F
824989,20260618,ATH,ANA,5,0,695611,696270,F
824911,20260831,ATL,SFN,,,,,F
824663,20260619,CHN,TOR,16,2,676962,592332,F
824264,20260619,DET,CHA,4,3,669373,685126,F
823534,20260619,NYA,CIN,5,0,693645,695076,F
822966,20260619,TBA,WAS,5,2,643377,676571,F
823853,20260619,MIA,SFN,4,3,669199,694738,F
824910,20260619,ATL,MIL,3,2,527048,694819,F
822886,20260619,TEX,SDN,9,7,594798,681190,F
824179,20260619,HOU,CLE,9,3,837227,676440,F
824097,20260619,KCA,SLN,6,5,607625,700241,F
824345,20260619,COL,PIT,4,3,607536,696149,F
824990,20260619,ATH,ANA,12,11,605488,667755,F
825069,20260619,ARI,MIN,9,5,647336,687570,F
823936,20260619,LAN,BAL,6,5,808963,694346,F
823124,20260619,SEA,BOS,2,6,682243,624133,F
824263,20260620,DET,CHA,4,1,675512,656794,F
823532,20260620,NYA,CIN,2,10,701542,671096,F
824665,20260620,CHN,TOR,6,8,607067,571578,F
822885,20260620,TEX,SDN,4,6,669022,621111,F
822967,20260620,TBA,WAS,3,4,693855,676917,F
823854,20260620,MIA,SFN,6,3,676974,686790,F
824909,20260620,ATL,MIL,4,3,519242,690986,F
824180,20260620,HOU,CLE,1,8,681293,676282,F
823447,20260620,PHI,NYN,15,3,650911,642547,F
824342,20260620,COL,PIT,2,1,608372,694973,F
824988,20260620,ATH,ANA,0,7,669372,700712,F
823937,20260620,LAN,BAL,2,3,808967,669432,F
823126,20260620,SEA,BOS,1,5,676106,813349,F
825068,20260620,ARI,MIN,8,16,668678,671737,F
823531,20260621,NYA,CIN,1,4,695684,695505,F
824908,20260621,ATL,MIL,4,9,693821,688107,F
822968,20260621,TBA,WAS,4,3,607259,674841,F
824260,20260621,DET,CHA,5,4,672456,663436,F
823852,20260621,MIA,SFN,2,1,687473,657277,F
824177,20260621,HOU,CLE,2,1,678906,677944,F
824095,20260621,KCA,SLN,10,12,663568,669160,F
822883,20260621,TEX,SDN,4,3,543135,593974,F
824343,20260621,COL,PIT,6,8,547179,683003,F
825067,20260621,ARI,MIN,2,4,703615,702474,F
824987,20260621,ATH,ANA,7,9,678022,672282,F
823934,20260621,LAN,BAL,1,12,686218,687064,F
823123,20260621,SEA,BOS,3,1,669302,801139,F
823449,20260621,PHI,NYN,6,2,554430,656849,F
824664,20260806,CHN,TOR,,,,,F
824261,20260622,DET,NYA,5,3,664285,543037,F
822964,20260622,TBA,KCA,1,2,656876,608379,F
823851,20260622,MIA,TEX,3,4,663969,641302,F
822720,20260622,WAS,PHI,4,1,656492,641835,F
822800,20260622,TOR,HOU,4,2,656302,686613,F
824502,20260622,CIN,MIL,1,2,663903,605540,F
823692,20260622,MIN,LAN,1,2,805673,694361,F
824585,20260622,CHA,CLE,6,5,641743,668909,F
823040,20260622,SLN,ARI,3,2,669467,518876,F
824344,20260622,COL,BOS,3,2,663372,687562,F
824016,20260622,ANA,BAL,1,6,691951,680694,F
823288,20260622,SDN,ATL,1,0,650633,656550,F
823613,20260624,NYN,CHN,,,690997,665871,F
822799,20260623,TOR,HOU,7,9,669456,663567,F
823365,20260623,PIT,SEA,2,3,656605,669923,F
822963,20260623,TBA,KCA,5,12,663556,679883,F
823849,20260623,MIA,TEX,6,4,645261,615698,F
824262,20260623,DET,NYA,3,4,663554,607074,F
822718,20260623,WAS,PHI,9,14,676571,666200,F
823614,20260623,NYN,CHN,6,9,673540,665795,F
824501,20260623,CIN,MIL,0,2,666157,687075,F
823690,20260623,MIN,LAN,3,12,696070,680736,F
824584,20260623,CHA,CLE,2,1,680732,800048,F
823043,20260623,SLN,ARI,3,4,681517,593958,F
824340,20260623,COL,BOS,2,5,807743,543243,F
824017,20260623,ANA,BAL,5,1,696270,669358,F
823286,20260623,SDN,ATL,7,6,593974,702275,F
823210,20260623,SFN,ATH,3,1,592662,650644,F
823850,20260624,MIA,TEX,4,2,691587,594798,F
823613,20260624,NYN,CHN,3,10,690997,665871,F
823611,20260624,NYN,CHN,5,10,640455,684007,F
824583,20260624,CHA,CLE,3,4,669684,676440,F
824341,20260624,COL,BOS,8,6,607536,624133,F
824018,20260624,ANA,BAL,7,6,667755,694346,F
823367,20260624,PIT,SEA,11,1,677952,693433,F
822965,20260624,TBA,KCA,5,3,643377,702070,F
824259,20260624,DET,NYA,2,4,669373,677960,F
822719,20260624,WAS,PHI,4,5,687223,605400,F
822798,20260624,TOR,HOU,1,3,702056,681347,F
824500,20260624,CIN,MIL,5,6,695076,675660,F
823691,20260624,MIN,LAN,3,4,657746,660271,F
823041,20260624,SLN,ARI,4,9,669461,683352,F
823284,20260624,SDN,ATL,5,2,676664,527048,F
823208,20260624,SFN,ATH,2,1,641816,695611,F
822961,20260625,TBA,KCA,13,2,668984,607625,F
823366,20260625,PIT,SEA,5,1,696149,682243,F
823209,20260625,SFN,ATH,6,9,694738,605488,F
824258,20260625,DET,HOU,1,2,675512,837227,F
822717,20260625,WAS,PHI,5,10,676917,650911,F
822797,20260625,TOR,TEX,5,6,592332,669022,F
823612,20260625,NYN,CHN,3,4,642547,571510,F
824747,20260625,BOS,NYA,6,3,813349,693645,F
823042,20260723,SLN,ARI,,,700241,694297,F
824255,20260626,DET,HOU,8,0,672456,681293,F
823363,20260626,PIT,CIN,4,6,694973,671096,F
824824,20260626,BAL,WAS,3,1,669432,674841,F
822796,20260626,TOR,TEX,4,5,571578,543135,F
824423,20260626,CLE,SEA,1,3,676282,622491,F
822962,20260626,TBA,ARI,6,1,607259,668678,F
823610,20260626,NYN,PHI,1,2,804267,554430,F
824743,20260626,BOS,NYA,6,1,801139,701542,F
824582,20260626,CHA,KCA,22,1,689818,674444,F
823773,20260626,MIL,CHN,6,2,694819,607067,F
823688,20260626,MIN,COL,9,8,671737,608372,F
823039,20260626,SLN,MIA,0,4,700241,676974,F
824014,20260626,ANA,ATH,3,9,700712,669372,F
823285,20260626,SDN,LAN,7,1,621111,808963,F
823206,20260626,SFN,ATL,1,3,686790,625643,F
824257,20260627,DET,HOU,6,8,664285,678906,F
824745,20260627,BOS,NYA,4,1,687562,543037,F
822794,20260627,TOR,TEX,4,7,656302,615698,F
823364,20260627,PIT,CIN,7,9,683003,695505,F
823609,20260627,NYN,PHI,6,2,681035,641835,F
824581,20260627,CHA,KCA,2,1,663436,608379,F
822960,20260627,TBA,ARI,4,2,642121,703615,F
824825,20260627,BAL,WAS,3,4,687064,656492,F
824421,20260627,CLE,SEA,4,3,677944,669302,F
823689,20260627,MIN,COL,5,8,702474,547179,F
823770,20260627,MIL,CHN,2,8,690986,656849,F
823038,20260627,SLN,MIA,1,5,669467,687473,F
823283,20260627,SDN,LAN,3,15,606996,808967,F
823207,20260627,SFN,ATL,5,0,657277,693821,F
824015,20260627,ANA,ATH,5,2,672282,678022,F
824821,20260628,BAL,WAS,4,6,680694,641793,F
823362,20260628,PIT,CIN,9,4,656605,663903,F
822795,20260628,TOR,TEX,2,3,669456,677958,F
824256,20260628,DET,HOU,5,7,656427,686613,F
824422,20260628,CLE,SEA,6,5,668909,676106,F
822959,20260628,TBA,ARI,5,1,656876,518876,F
823608,20260628,NYN,PHI,4,5,672335,666200,F
823686,20260628,MIN,COL,3,2,687570,663372,F
824580,20260628,CHA,KCA,4,5,641743,679883,F
823769,20260628,MIL,CHN,3,4,605540,669020,F
823037,20260628,SLN,MIA,2,1,681517,663969,F
824011,20260628,ANA,ATH,4,1,691951,650644,F
823204,20260628,SFN,ATL,3,2,592662,519242,F
823281,20260628,SDN,LAN,2,4,650633,686218,F
824744,20260628,BOS,NYA,5,4,543243,607074,F
824822,20260629,BAL,CHA,2,8,669358,680732,F
823444,20260629,PHI,PIT,7,11,605400,677952,F
823529,20260629,NYA,DET,3,7,677960,663554,F
822792,20260629,TOR,NYN,2,1,702056,640455,F
824741,20260629,BOS,WAS,6,3,624133,571945,F
824420,20260629,CLE,TEX,3,6,800048,641302,F
823771,20260629,MIL,CIN,5,3,688107,666157,F
824662,20260629,CHN,SDN,3,2,684007,656288,F
824176,20260629,HOU,MIN,4,5,663567,805673,F
824339,20260629,COL,MIA,7,10,807743,645261,F
824986,20260629,ATH,LAN,4,9,695611,641778,F
823121,20260629,SEA,ANA,6,2,669923,696270,F
825065,20260629,ARI,SFN,5,4,593958,641816,F
824819,20260630,BAL,CHA,3,9,694346,607200,F
824418,20260630,CLE,TEX,2,4,676440,594798,F
823445,20260630,PHI,PIT,8,0,650911,696149,F
823528,20260630,NYA,DET,3,9,693645,669373,F
822793,20260630,TOR,NYN,0,3,592332,690997,F
824742,20260630,BOS,WAS,1,8,813349,676917,F
824907,20260630,ATL,SLN,3,5,527048,669461,F
824096,20260630,KCA,TBA,4,10,702070,643377,F
823768,20260630,MIL,CIN,7,2,687075,695076,F
824661,20260630,CHN,SDN,9,7,571510,676664,F
824175,20260630,HOU,MIN,6,4,681347,657746,F
824338,20260630,COL,MIA,3,14,685299,691587,F
824984,20260630,ATH,LAN,3,9,605488,680736,F
823122,20260630,SEA,ANA,8,3,693433,667755,F
825066,20260630,ARI,SFN,8,2,694297,694738,F
824818,20260701,BAL,CHA,6,1,665152,702273,F
824419,20260701,CLE,TEX,9,4,676282,669022,F
824740,20260701,BOS,WAS,2,10,801139,695418,F
823530,20260701,NYA,DET,2,6,701542,675512,F
824660,20260701,CHN,SDN,23,3,607067,621111,F
822791,20260701,TOR,NYN,9,3,680755,642547,F
823446,20260701,PHI,PIT,10,6,554430,694973,F
824905,20260701,ATL,SLN,5,1,625643,700241,F
824094,20260701,KCA,TBA,0,4,607625,663556,F
824174,20260701,HOU,MIN,3,8,837227,671737,F
823767,20260701,MIL,CIN,4,2,675660,671096,F
824337,20260701,COL,MIA,6,3,607536,676974,F
824985,20260701,ATH,LAN,7,1,669372,676263,F
825064,20260701,ARI,SFN,4,6,668678,686790,F
823442,20260702,PHI,PIT,1,6,660604,683003,F
823765,20260702,MIL,CIN,2,7,694819,695505,F
824335,20260702,COL,MIA,14,4,547179,687473,F
824416,20260702,CLE,CHA,6,5,677944,663436,F
824906,20260702,ATL,SLN,5,11,694462,669160,F
824093,20260702,KCA,TBA,2,5,663568,693855,F
822884,20260702,TEX,DET,10,4,543135,664285,F
823119,20260702,SEA,ANA,1,0,682243,700712,F
823935,20260702,LAN,SDN,12,7,808963,681190,F
824659,20260703,CHN,SLN,1,17,656849,669467,F
822714,20260703,WAS,PIT,9,5,656492,656605,F
823527,20260703,NYA,MIN,5,2,543037,702474,F
824498,20260703,CIN,BAL,0,3,663903,669432,F
824417,20260703,CLE,CHA,4,3,668909,641743,F
824904,20260703,ATL,NYN,5,3,656550,681035,F
824336,20260703,COL,SFN,15,3,663372,657277,F
824173,20260703,HOU,TBA,1,3,681293,607259,F
824013,20260703,ANA,BOS,2,5,672282,687562,F
824982,20260703,ATH,MIA,5,12,678022,663969,F
825062,20260703,ARI,MIL,4,7,703615,690986,F
823933,20260703,LAN,SDN,4,3,660271,650633,F
823120,20260703,SEA,TOR,0,2,622491,656302,F
822716,20260704,WAS,PIT,1,7,687223,677952,F
823526,20260704,NYA,MIN,4,11,694341,805673,F
822882,20260704,TEX,DET,0,3,615698,656427,F
823118,20260704,SEA,TOR,11,0,669302,669456,F
824499,20260704,CIN,BAL,5,8,668881,687064,F
824171,20260704,HOU,TBA,10,8,686613,656876,F
824415,20260704,CLE,CHA,1,3,800048,680732,F
824658,20260704,CHN,SLN,0,3,684007,681517,F
824903,20260704,ATL,NYN,14,3,519242,640455,F
824334,20260704,COL,SFN,4,6,807743,592662,F
824092,20260704,KCA,PHI,1,6,608379,666200,F
824012,20260704,ANA,BOS,1,8,691951,543243,F
824983,20260704,ATH,MIA,2,7,650644,645261,F
825063,20260704,ARI,MIL,4,3,518876,605540,F
823932,20260704,LAN,SDN,3,0,808967,593974,F
824902,20260705,ATL,NYN,9,10,527048,690997,F
822715,20260705,WAS,PIT,5,11,676917,696149,F
824497,20260705,CIN,BAL,3,2,666157,680694,F
823525,20260705,NYA,MIN,1,6,677960,657746,F
824413,20260705,CLE,CHA,6,7,676440,669684,F
824656,20260705,CHN,SLN,6,4,665871,669461,F
824091,20260705,KCA,PHI,5,2,679883,605400,F
824172,20260705,HOU,TBA,2,0,663567,669438,F
822879,20260705,TEX,DET,3,6,677958,663554,F
824333,20260705,COL,SFN,7,6,685299,641816,F
825061,20260705,ARI,MIL,2,3,593958,687075,F
824980,20260705,ATH,MIA,8,9,695611,691587,F
823117,20260705,SEA,TOR,4,0,676106,702056,F
823931,20260705,LAN,SDN,2,5,686218,676664,F
824010,20260705,ANA,BOS,5,7,696270,624133,F
824089,20260706,KCA,PHI,15,1,702070,650911,F
822958,20260706,TBA,NYA,1,5,643377,693645,F
822712,20260706,WAS,HOU,12,11,571945,681347,F
824900,20260706,ATL,NYN,6,7,625643,642547,F
823036,20260706,SLN,MIL,3,4,669160,675660,F
823282,20260706,SDN,ARI,0,8,621111,694297,F
823205,20260706,SFN,TOR,10,1,694738,592332,F
823930,20260706,LAN,COL,8,7,641778,607536,F
823062,20260707,SLN,MIL,3,4,694335,694819,F
823035,20260707,SLN,MIL,2,10,690928,688107,F
824820,20260707,BAL,CHN,2,5,669358,571510,F
824254,20260707,DET,ATH,6,2,669373,669372,F
823361,20260707,PIT,ATL,12,4,694973,694462,F
823847,20260707,MIA,SEA,6,5,676974,693433,F
822956,20260707,TBA,NYA,6,4,693855,701542,F
822713,20260707,WAS,HOU,3,6,674841,837227,F
823607,20260707,NYN,KCA,12,16,672335,607625,F
824495,20260707,CIN,PHI,1,4,671096,554430,F
823687,20260707,MIN,CLE,3,1,671737,676282,F
824579,20260707,CHA,BOS,1,8,702273,801139,F
822881,20260707,TEX,ANA,8,3,594798,667755,F
823280,20260707,SDN,ARI,4,1,608566,668678,F
823203,20260707,SFN,TOR,3,9,686790,693686,F
823929,20260707,LAN,COL,3,4,680736,547179,F
823202,20260708,SFN,TOR,0,10,657277,656302,F
824815,20260708,BAL,CHN,7,9,665152,607067,F
824253,20260708,DET,ATH,6,1,675512,605488,F
823360,20260708,PIT,ATL,0,3,683003,656550,F
823848,20260708,MIA,SEA,2,0,663969,669923,F
822957,20260708,TBA,NYA,3,0,663556,543037,F
822710,20260708,WAS,HOU,8,2,656492,681293,F
823605,20260708,NYN,KCA,6,2,681035,674444,F
824496,20260708,CIN,PHI,11,5,695505,660604,F
823684,20260708,MIN,CLE,6,5,687570,677944,F
824578,20260708,CHA,BOS,0,5,663436,687562,F
823032,20260708,SLN,MIL,5,1,700241,690986,F
822880,20260708,TEX,ANA,1,13,669022,700712,F
823928,20260708,LAN,COL,4,3,808963,687312,F
823279,20260708,SDN,ARI,10,4,650633,703615,F
823359,20260709,PIT,ATL,5,10,656605,693821,F
823606,20260709,NYN,KCA,7,3,640455,608379,F
822954,20260709,TBA,NYA,4,12,656876,621112,F
824816,20260709,BAL,CHN,3,2,669432,656849,F
823683,20260709,MIN,CLE,2,5,641927,668909,F
824577,20260709,CHA,BOS,1,2,641743,663776,F
824251,20260709,DET,ATH,4,1,664285,660761,F
823846,20260709,MIA,SEA,8,4,676083,682243,F
824494,20260709,CIN,PHI,0,1,663903,666200,F
823034,20260709,SLN,MIL,4,8,669467,701656,F
822877,20260709,TEX,ANA,7,6,543135,672282,F
823277,20260709,SDN,ARI,1,3,656288,518876,F
823201,20260709,SFN,COL,8,2,687931,663372,F
824252,20260710,DET,PHI,10,2,656427,605400,F
822709,20260710,WAS,NYA,3,5,687223,677960,F
824817,20260710,BAL,KCA,5,3,687064,679883,F
824493,20260710,CIN,CHN,4,0,668881,684007,F
822955,20260710,TBA,SEA,7,2,607259,622491,F
823845,20260710,MIA,CLE,2,3,645261,800048,F
823604,20260710,NYN,BOS,2,6,690997,543243,F
824575,20260710,CHA,ATH,14,1,680732,682052,F
822878,20260710,TEX,HOU,7,3,615698,686613,F
823685,20260710,MIN,ANA,3,4,805673,680570,F
823033,20260710,SLN,ATL,2,1,681517,519242,F
823278,20260710,SDN,TOR,3,5,676664,669456,F
823927,20260710,LAN,ARI,3,9,669165,593958,F
823200,20260710,SFN,COL,3,4,592662,685299,F
823357,20260711,PIT,MIL,,,677952,687075,F
823357,20260711,PIT,MIL,7,6,677952,687075,F
823356,20260711,PIT,MIL,3,2,696149,675660,F
823682,20260711,MIN,ANA,5,3,657746,696270,F
824576,20260711,CHA,ATH,1,0,663542,695611,F
823198,20260711,SFN,COL,4,2,641816,607536,F
822711,20260711,WAS,NYA,2,4,676571,693645,F
823603,20260711,NYN,BOS,0,4,642547,700842,F
822953,20260711,TBA,SEA,6,1,643377,669302,F
823844,20260711,MIA,CLE,1,4,691587,676440,F
824249,20260711,DET,PHI,2,4,663554,650911,F
824813,20260711,BAL,KCA,6,1,680694,702070,F
822875,20260711,TEX,HOU,3,9,677958,663567,F
824492,20260711,CIN,CHN,3,5,666157,665871,F
823030,20260711,SLN,ATL,4,1,669461,625643,F
823276,20260711,SDN,TOR,8,7,621111,702056,F
823926,20260711,LAN,ARI,2,9,808967,694297,F
823358,20260712,PIT,MIL,14,5,694973,688107,F
824814,20260712,BAL,KCA,8,2,669358,607625,F
822708,20260712,WAS,NYA,3,5,676917,701542,F
824491,20260712,CIN,CHN,4,8,671096,571510,F
823602,20260712,NYN,BOS,2,3,804267,801139,F
822951,20260712,TBA,SEA,2,8,693855,676106,F
824250,20260712,DET,PHI,0,5,669373,554430,F
823842,20260712,MIA,CLE,2,5,663969,676282,F
823681,20260712,MIN,ANA,4,2,671737,667755,F
824574,20260712,CHA,ATH,9,1,702273,669372,F
823029,20260712,SLN,ATL,3,4,669160,664849,F
822876,20260712,TEX,HOU,6,5,669022,664299,F
823199,20260712,SFN,COL,3,1,686790,547179,F
823925,20260712,LAN,ARI,3,5,686218,683352,F
823274,20260712,SDN,TOR,5,4,608566,592332,F
823440,20260716,PHI,NYN,1,4,605400,681035,F
824766,20260717,BOS,TBA,10,0,687562,643377,F
824737,20260717,BOS,TBA,5,3,700842,669438,F
823524,20260717,NYA,LAN,1,2,543037,808963,F
824901,20260717,ATL,TEX,15,1,519242,615698,F
822789,20260717,TOR,CHA,4,12,693686,641743,F
823766,20260717,MIL,MIA,2,1,701656,645261,F
824655,20260717,CHN,MIN,2,5,607067,641927,F
824170,20260717,HOU,BAL,2,3,663567,665152,F
824090,20260717,KCA,SDN,7,6,607625,650633,F
824332,20260717,COL,CIN,2,7,687312,663903,F
824009,20260717,ANA,DET,1,2,672282,675512,F
824981,20260717,ATH,WAS,4,23,695611,676917,F
825060,20260717,ARI,SLN,4,5,518876,700241,F
823115,20260717,SEA,SFN,0,7,682243,694738,F
824414,20260718,CLE,PIT,,,668909,683003,F
824414,20260718,CLE,PIT,1,7,668909,683003,F
824412,20260718,CLE,PIT,5,3,671106,682254,F
824657,20260718,CHN,MIN,6,2,571510,671737,F
823441,20260718,PHI,NYN,6,1,666200,640455,F
822790,20260718,TOR,CHA,1,0,669456,663436,F
824331,20260718,COL,CIN,10,3,608372,695076,F
824169,20260718,HOU,BAL,2,4,681293,669432,F
824088,20260718,KCA,SDN,6,1,677976,656288,F
825059,20260718,ARI,SLN,5,3,694297,669160,F
824738,20260718,BOS,TBA,7,6,663776,693855,F
824899,20260718,ATL,TEX,6,7,702566,669022,F
823763,20260718,MIL,MIA,8,6,675660,676974,F
823116,20260718,SEA,SFN,4,3,693433,657277,F
824979,20260718,ATH,WAS,15,1,669372,641793,F
824008,20260718,ANA,DET,0,7,680570,669373,F
823523,20260719,NYA,LAN,,,693645,808967,F
822786,20260719,TOR,CHA,0,3,702056,680732,F
823523,20260719,NYA,LAN,2,8,693645,808967,F
823521,20260719,NYA,LAN,2,1,642232,694361,F
824739,20260719,BOS,TBA,6,1,543243,663556,F
823439,20260719,PHI,NYN,1,6,660604,690997,F
824897,20260719,ATL,TEX,8,5,656550,543135,F
824411,20260719,CLE,PIT,1,7,676282,694973,F
824168,20260719,HOU,BAL,2,5,686613,687064,F
824086,20260719,KCA,SDN,2,19,702070,608566,F
823764,20260719,MIL,MIA,3,1,688107,691587,F
824653,20260719,CHN,MIN,10,1,684007,805673,F
824330,20260719,COL,CIN,6,9,663372,668881,F
824978,20260719,ATH,WAS,2,5,682052,656492,F
824007,20260719,ANA,DET,3,2,696270,663554,F
823113,20260719,SEA,SFN,6,3,669302,592662,F
825057,20260719,ARI,SLN,8,7,593958,669467,F
824410,20260720,CLE,MIN,13,4,676440,657746,F
823522,20260720,NYA,PIT,8,5,677960,677952,F
822788,20260720,TOR,TBA,1,7,656302,607259,F
824736,20260720,BOS,BAL,6,5,801139,669358,F
823436,20260720,PHI,LAN,10,7,650911,686218,F
824898,20260720,ATL,SDN,3,2,693821,676664,F
824087,20260720,KCA,SFN,4,3,608379,686790,F
823762,20260720,MIL,NYN,8,3,694819,642547,F
824654,20260720,CHN,DET,6,8,592791,656427,F
822874,20260720,TEX,CHA,3,10,594798,607200,F
824167,20260720,HOU,MIA,8,5,669854,676083,F
824328,20260720,COL,WAS,3,7,607536,674841,F
825058,20260720,ARI,ATH,2,5,683352,605488,F
823112,20260720,SEA,CIN,8,0,669923,671096,F
824006,20260720,ANA,SLN,3,2,667755,681517,F
824409,20260721,CLE,MIN,5,2,800048,696070,F
823437,20260721,PHI,LAN,1,2,554430,680736,F
822787,20260721,TOR,TBA,2,12,592332,656876,F
824895,20260721,ATL,SDN,3,8,625643,621111,F
824085,20260721,KCA,SFN,3,2,679883,641816,F
823760,20260721,MIL,NYN,0,4,687075,804267,F
824652,20260721,CHN,DET,11,2,656849,664285,F
822871,20260721,TEX,CHA,10,0,677958,702273,F
824165,20260721,HOU,MIA,5,3,837227,663969,F
824329,20260721,COL,WAS,8,7,547179,687223,F
824005,20260721,ANA,SLN,5,1,700712,669461,F
825056,20260721,ARI,ATH,6,5,684442,678022,F
823114,20260721,SEA,CIN,2,4,622491,695505,F
